id,name,position,salary,age,department,education_level,years_at_company,work_life_balance,job_satisfaction,performance_rating,left_company
2771,Employee_2771,Manager,96232,61,IT,High School,19,2,1,4,0
2772,Employee_2772,Manager,84420,54,R&D,Masters,6,3,1,4,0
2773,Employee_2773,Manager,77710,48,Marketing,PhD,23,1,1,3,0
2774,Employee_2774,Analyst,112497,55,IT,Masters,2,2,5,3,0
2775,Employee_2775,HR,132035,36,R&D,PhD,5,1,2,4,0
2776,Employee_2776,Sales,80498,41,HR,Bachelors,32,1,4,3,0
2777,Employee_2777,Manager,71283,33,Marketing,PhD,33,3,2,4,0
2778,Employee_2778,Manager,106169,55,HR,Bachelors,32,2,5,3,0
2779,Employee_2779,Manager,112358,62,Marketing,High School,28,1,5,2,1
2780,Employee_2780,HR,102457,52,IT,Bachelors,22,2,4,4,1
2781,Employee_2781,Engineer,65968,58,IT,Bachelors,3,1,5,5,0
2782,Employee_2782,Engineer,102508,26,Marketing,High School,4,3,1,2,0
2783,Employee_2783,Analyst,144791,58,R&D,Bachelors,33,1,3,1,0
2784,Employee_2784,Engineer,103220,58,R&D,Bachelors,15,3,3,3,0
2785,Employee_2785,Manager,125366,33,R&D,Bachelors,39,3,1,1,0
2786,Employee_2786,Manager,45738,59,Finance,Masters,2,2,2,5,0
2787,Employee_2787,Manager,43098,33,R&D,PhD,13,2,3,3,0
2788,Employee_2788,Analyst,135424,32,IT,Bachelors,32,2,1,1,1
2789,Employee_2789,Manager,113633,53,Finance,Masters,27,4,2,2,0
2790,Employee_2790,Engineer,118672,48,R&D,Bachelors,14,2,3,1,0
2791,Employee_2791,HR,78244,23,IT,PhD,3,2,1,3,0
2792,Employee_2792,HR,48253,38,Finance,Bachelors,19,1,3,2,0
2793,Employee_2793,Sales,94333,46,IT,PhD,24,4,3,5,0
2794,Employee_2794,Engineer,90969,60,Marketing,Masters,34,4,3,1,0
2795,Employee_2795,Manager,130744,22,IT,Masters,38,1,4,4,0
2796,Employee_2796,HR,110423,24,Finance,Bachelors,21,2,2,3,0
2797,Employee_2797,Engineer,84411,48,R&D,High School,34,5,3,4,0
2798,Employee_2798,HR,115028,48,Finance,PhD,27,3,1,4,0
2799,Employee_2799,Manager,75421,45,R&D,Bachelors,9,4,4,1,0
2800,Employee_2800,HR,41454,46,R&D,Masters,15,1,5,4,0
2801,Employee_2801,Sales,57522,22,HR,Bachelors,22,5,5,2,0
2802,Employee_2802,Sales,78575,62,Marketing,PhD,18,3,2,5,0
2803,Employee_2803,HR,43192,54,HR,Bachelors,0,5,1,5,0
2804,Employee_2804,Engineer,95268,50,Finance,PhD,0,2,4,4,0
2805,Employee_2805,Engineer,121311,41,HR,Masters,25,1,1,3,0
2806,Employee_2806,Engineer,50402,64,R&D,High School,33,3,4,4,1
2807,Employee_2807,HR,118610,57,Finance,High School,1,3,4,3,1
2808,Employee_2808,Engineer,120781,64,HR,Masters,27,2,5,5,0
2809,Employee_2809,Manager,76527,43,IT,Masters,19,2,2,2,0
2810,Employee_2810,Sales,92181,53,Marketing,Bachelors,26,2,2,3,0
2811,Employee_2811,Manager,131472,22,IT,Masters,27,1,1,5,0
2812,Employee_2812,Engineer,67002,47,Finance,Masters,30,4,4,1,1
2813,Employee_2813,Manager,121219,42,HR,PhD,6,5,4,4,0
2814,Employee_2814,Engineer,52460,54,R&D,Bachelors,7,1,3,3,0
2815,Employee_2815,HR,70482,36,HR,PhD,31,1,2,2,0
2816,Employee_2816,Manager,56447,40,Finance,Bachelors,10,5,4,4,0
2817,Employee_2817,HR,88228,46,Finance,Bachelors,25,3,1,5,0
2818,Employee_2818,HR,123265,36,Finance,High School,24,5,5,5,0
2819,Employee_2819,Analyst,90126,26,Finance,High School,6,2,5,5,0
2820,Employee_2820,Engineer,60545,64,HR,Masters,19,3,2,3,0
2821,Employee_2821,Sales,95114,43,IT,Bachelors,29,1,2,1,0
2822,Employee_2822,Engineer,133740,62,R&D,Masters,0,5,3,1,1
2823,Employee_2823,Sales,115350,57,R&D,PhD,17,1,2,5,0
2824,Employee_2824,Engineer,97801,28,Marketing,Masters,7,1,4,4,0
2825,Employee_2825,HR,53890,26,Finance,PhD,28,5,4,2,1
2826,Employee_2826,Manager,92482,57,Finance,High School,39,1,4,4,0
2827,Employee_2827,Manager,103397,42,Finance,High School,21,4,4,3,0
2828,Employee_2828,Analyst,41740,26,IT,PhD,31,4,3,1,1
2829,Employee_2829,Sales,70121,52,Finance,PhD,39,1,2,2,0
2830,Employee_2830,Sales,51218,37,Marketing,PhD,13,3,2,5,0
2831,Employee_2831,Sales,111591,58,Marketing,Masters,1,3,2,5,0
2832,Employee_2832,HR,128241,37,IT,PhD,34,3,3,3,1
2833,Employee_2833,Sales,74722,57,Finance,Bachelors,6,3,3,3,0
2834,Employee_2834,Manager,89431,43,HR,PhD,2,4,4,3,0
2835,Employee_2835,HR,91543,33,HR,High School,14,3,3,3,0
2836,Employee_2836,Engineer,82000,52,R&D,PhD,33,5,3,5,0
2837,Employee_2837,Sales,111975,42,IT,High School,21,3,1,5,1
2838,Employee_2838,Sales,70921,27,HR,High School,17,5,4,3,0
2839,Employee_2839,Engineer,139265,42,R&D,Masters,17,4,4,5,0
2840,Employee_2840,Sales,128747,41,Marketing,PhD,33,5,1,3,1
2841,Employee_2841,Engineer,70614,26,R&D,High School,35,5,2,2,1
2842,Employee_2842,HR,101189,34,Finance,Bachelors,38,1,1,3,0
2843,Employee_2843,Manager,57601,36,Finance,PhD,37,5,1,3,1
2844,Employee_2844,Engineer,133332,23,Marketing,PhD,36,1,1,2,0
2845,Employee_2845,Analyst,111543,29,IT,High School,17,3,3,1,0
2846,Employee_2846,Engineer,60514,41,Finance,Masters,39,5,1,4,0
2847,Employee_2847,Sales,123312,50,Finance,Masters,28,5,5,3,0
2848,Employee_2848,HR,107612,50,R&D,PhD,11,2,1,2,1
2849,Employee_2849,HR,130886,62,R&D,PhD,17,3,2,2,0
2850,Employee_2850,Engineer,144500,62,R&D,Masters,30,5,2,5,0
2851,Employee_2851,Manager,56292,52,HR,Masters,14,5,2,3,0
2852,Employee_2852,Analyst,71510,43,Marketing,Bachelors,39,2,1,2,0
2853,Employee_2853,HR,68000,23,IT,PhD,29,1,4,1,0
2854,Employee_2854,Sales,148619,21,R&D,PhD,35,3,2,1,0
2855,Employee_2855,Sales,70383,23,IT,PhD,27,2,1,4,0
2856,Employee_2856,Manager,51785,57,R&D,Masters,14,3,2,5,0
2857,Employee_2857,HR,80910,27,Finance,High School,32,3,3,5,0
2858,Employee_2858,Engineer,79028,23,IT,Bachelors,1,1,3,5,0
2859,Employee_2859,Sales,64855,56,HR,Masters,7,1,1,3,0
2860,Employee_2860,Manager,64281,23,R&D,Masters,32,4,2,1,0
2861,Employee_2861,HR,44841,24,Marketing,Bachelors,34,2,2,3,0
2862,Employee_2862,HR,137204,51,Finance,PhD,17,2,5,2,0
2863,Employee_2863,HR,100155,22,R&D,High School,25,3,2,4,0
2864,Employee_2864,HR,66918,34,IT,Bachelors,20,4,4,4,0
2865,Employee_2865,HR,96313,57,R&D,High School,27,4,3,3,0
2866,Employee_2866,Sales,57443,51,Finance,PhD,19,3,2,4,0
2867,Employee_2867,Manager,72250,22,Marketing,High School,19,1,4,3,1
2868,Employee_2868,HR,41922,51,Marketing,PhD,3,4,1,5,1
2869,Employee_2869,Analyst,71976,63,Marketing,Masters,35,2,3,2,0
2870,Employee_2870,Analyst,51991,42,Finance,PhD,33,1,1,5,0
2871,Employee_2871,Manager,144405,30,R&D,Bachelors,12,5,2,4,0
2872,Employee_2872,Engineer,93744,50,Finance,Bachelors,30,4,1,2,0
2873,Employee_2873,Engineer,62733,53,Finance,PhD,38,3,3,1,0
2874,Employee_2874,Engineer,42473,39,R&D,PhD,6,2,1,3,0
2875,Employee_2875,Analyst,48108,45,HR,Masters,16,4,1,2,1
2876,Employee_2876,Engineer,68715,21,Marketing,Masters,11,3,1,3,0
2877,Employee_2877,Sales,148347,52,IT,PhD,29,2,4,2,0
2878,Employee_2878,HR,72210,45,IT,High School,33,4,4,4,1
2879,Employee_2879,Analyst,77317,61,R&D,Masters,21,2,2,5,0
2880,Employee_2880,Manager,105516,37,IT,Bachelors,20,5,1,4,0
2881,Employee_2881,Manager,73362,34,HR,Masters,8,2,4,1,0
2882,Employee_2882,HR,94604,33,Finance,Masters,11,3,3,4,0
2883,Employee_2883,Analyst,44889,58,Marketing,Masters,16,4,3,2,0
2884,Employee_2884,Engineer,129557,59,IT,Masters,15,3,1,1,0
2885,Employee_2885,Engineer,113748,22,IT,PhD,4,5,2,2,0
2886,Employee_2886,Sales,71971,52,R&D,Masters,18,1,4,5,0
2887,Employee_2887,Sales,90551,52,R&D,High School,27,2,4,3,0
2888,Employee_2888,Engineer,43201,60,Finance,Masters,16,3,4,5,1
2889,Employee_2889,Manager,146158,26,Marketing,Masters,21,4,2,5,0
2890,Employee_2890,Manager,145067,45,IT,Bachelors,34,4,5,5,0
2891,Employee_2891,Sales,148957,23,Finance,Masters,14,1,4,2,0
2892,Employee_2892,HR,129882,38,Marketing,Bachelors,18,4,1,3,0
2893,Employee_2893,Engineer,77958,58,Finance,Bachelors,25,5,4,2,0
2894,Employee_2894,Sales,119251,63,IT,PhD,34,1,4,1,0
2895,Employee_2895,Sales,45681,23,R&D,Bachelors,22,5,5,2,0
2896,Employee_2896,Engineer,141982,25,R&D,Bachelors,9,2,1,5,0
2897,Employee_2897,Engineer,86870,44,R&D,High School,21,5,1,4,0
2898,Employee_2898,Manager,122256,54,HR,High School,10,2,1,4,0
2899,Employee_2899,HR,107203,59,Finance,Bachelors,25,5,4,2,1
2900,Employee_2900,HR,68152,44,IT,PhD,0,1,4,5,0
2901,Employee_2901,Engineer,90061,56,Finance,High School,35,2,3,5,1
2902,Employee_2902,Analyst,97619,48,R&D,High School,20,5,5,4,1
2903,Employee_2903,Sales,98235,54,Finance,PhD,7,5,1,3,0
2904,Employee_2904,Sales,113740,36,Marketing,Masters,19,4,1,3,0
2905,Employee_2905,Engineer,77890,56,Finance,High School,16,5,3,5,1
2906,Employee_2906,Analyst,130073,27,HR,Bachelors,14,4,4,1,0
2907,Employee_2907,Manager,101401,38,HR,Bachelors,20,5,3,1,0
2908,Employee_2908,Engineer,51217,26,R&D,Bachelors,0,3,3,1,0
2909,Employee_2909,Engineer,88351,48,IT,PhD,2,4,4,1,0
2910,Employee_2910,Sales,73741,59,Marketing,Bachelors,30,1,2,1,0
2911,Employee_2911,Engineer,60654,54,IT,Masters,30,1,5,4,0
2912,Employee_2912,Engineer,101314,61,IT,PhD,20,2,2,5,0
2913,Employee_2913,Engineer,41408,49,Marketing,High School,22,1,2,2,0
2914,Employee_2914,Sales,82903,24,HR,PhD,16,2,5,4,0
2915,Employee_2915,Manager,124208,34,R&D,Bachelors,21,1,2,4,0
2916,Employee_2916,Manager,147042,25,Finance,PhD,21,4,4,5,0
2917,Employee_2917,Engineer,41218,45,HR,PhD,35,3,2,3,0
2918,Employee_2918,Sales,90572,59,R&D,PhD,7,2,2,4,0
2919,Employee_2919,Manager,98798,28,HR,PhD,7,3,2,4,0
2920,Employee_2920,Manager,141681,35,Marketing,Masters,13,5,4,2,0
2921,Employee_2921,Manager,149268,39,IT,PhD,37,5,3,1,0
2922,Employee_2922,Sales,70105,31,Marketing,Bachelors,23,3,1,4,0
2923,Employee_2923,Sales,109634,40,Finance,High School,21,4,5,1,0
2924,Employee_2924,Engineer,105063,56,Marketing,Masters,14,3,5,5,0
2925,Employee_2925,HR,47619,38,IT,PhD,19,3,4,4,0
2926,Employee_2926,Manager,51939,34,HR,High School,26,3,1,2,0
2927,Employee_2927,HR,58226,58,R&D,Masters,27,2,2,2,0
2928,Employee_2928,Sales,65322,45,Finance,Bachelors,21,2,5,5,1
2929,Employee_2929,Sales,98215,36,HR,Bachelors,30,3,2,1,1
2930,Employee_2930,Sales,56878,38,R&D,High School,8,4,4,3,0
2931,Employee_2931,HR,46560,21,IT,PhD,22,5,4,5,0
2932,Employee_2932,Sales,78278,60,Marketing,High School,4,5,4,3,0
2933,Employee_2933,Engineer,76212,21,HR,Masters,38,5,3,2,0
2934,Employee_2934,Sales,134835,21,R&D,High School,16,1,4,2,0
2935,Employee_2935,Analyst,113079,41,R&D,High School,39,4,2,4,0
2936,Employee_2936,HR,63946,45,Marketing,PhD,4,2,3,2,1
2937,Employee_2937,Analyst,71740,47,HR,Bachelors,6,5,2,1,0
2938,Employee_2938,Sales,47253,30,HR,PhD,7,2,4,2,0
2939,Employee_2939,Engineer,119311,32,IT,Bachelors,6,2,3,4,0
2940,Employee_2940,Manager,72813,48,HR,PhD,21,2,1,5,0
2941,Employee_2941,Sales,104331,52,Marketing,Bachelors,37,2,4,4,0
2942,Employee_2942,Engineer,67632,53,HR,PhD,20,3,3,5,0
2943,Employee_2943,HR,88365,28,IT,Bachelors,3,2,3,4,0
2944,Employee_2944,Analyst,107593,62,R&D,Bachelors,31,1,3,2,0
2945,Employee_2945,Analyst,73431,46,HR,Bachelors,28,2,5,3,0
2946,Employee_2946,Analyst,77436,62,Marketing,Bachelors,29,5,3,1,0
2947,Employee_2947,HR,58413,61,HR,PhD,2,2,1,3,1
2948,Employee_2948,Engineer,135761,22,Finance,Masters,4,5,4,1,0
2949,Employee_2949,HR,78485,55,IT,Bachelors,18,2,4,2,0
2950,Employee_2950,Analyst,108232,54,R&D,Bachelors,7,4,4,4,0
2951,Employee_2951,Sales,56101,26,Finance,Bachelors,36,3,3,4,0
2952,Employee_2952,Manager,48831,51,Marketing,Bachelors,30,5,4,5,0
2953,Employee_2953,HR,124583,43,HR,Bachelors,26,1,1,3,0
2954,Employee_2954,HR,91897,32,IT,High School,12,2,5,1,0
2955,Employee_2955,Engineer,45004,48,HR,High School,5,5,1,4,0
2956,Employee_2956,Engineer,128241,35,HR,Bachelors,0,3,5,2,0
2957,Employee_2957,HR,85924,39,HR,Bachelors,29,2,4,4,0
2958,Employee_2958,Analyst,61509,32,HR,Bachelors,10,3,2,5,0
2959,Employee_2959,Manager,77170,22,IT,Masters,30,1,5,4,0
2960,Employee_2960,Engineer,83555,31,Finance,PhD,15,5,1,2,0
2961,Employee_2961,Analyst,54662,64,Marketing,Bachelors,14,1,1,4,0
2962,Employee_2962,Sales,144216,57,Finance,Masters,4,3,2,1,0
2963,Employee_2963,Engineer,105930,58,IT,Masters,14,4,5,1,0
2964,Employee_2964,Analyst,87403,45,Marketing,Bachelors,0,4,5,4,0
2965,Employee_2965,Analyst,76365,63,R&D,PhD,14,5,1,2,0
2966,Employee_2966,Manager,102188,41,Finance,High School,35,2,5,2,0
2967,Employee_2967,Manager,116060,62,IT,Bachelors,38,1,2,4,1
2968,Employee_2968,Sales,138633,56,IT,Bachelors,7,4,5,2,0
2969,Employee_2969,Analyst,66673,29,IT,High School,21,4,5,1,0
2970,Employee_2970,Analyst,103471,32,Marketing,PhD,26,2,2,1,0
2971,Employee_2971,Manager,57156,30,HR,High School,33,1,4,1,1
2972,Employee_2972,Engineer,97287,25,R&D,Bachelors,29,3,5,5,0
2973,Employee_2973,Engineer,41645,53,Marketing,Bachelors,11,4,1,3,0
2974,Employee_2974,HR,99076,25,Marketing,Masters,1,5,3,1,0
2975,Employee_2975,Manager,134585,36,Finance,High School,37,5,1,4,0
2976,Employee_2976,HR,115351,57,R&D,Masters,21,3,1,5,0
2977,Employee_2977,Manager,90151,57,IT,Masters,16,2,4,4,0
2978,Employee_2978,Sales,107384,49,Marketing,Masters,34,2,4,2,0
2979,Employee_2979,Analyst,139865,38,R&D,Masters,22,4,1,3,0
2980,Employee_2980,Sales,73541,49,Finance,High School,28,4,5,5,0
2981,Employee_2981,Manager,112847,26,HR,High School,28,4,1,2,0
2982,Employee_2982,Analyst,127099,38,R&D,High School,18,3,5,2,1
2983,Employee_2983,Engineer,120739,52,IT,Bachelors,16,3,2,1,0
2984,Employee_2984,Engineer,90955,62,Marketing,PhD,7,4,2,4,0
2985,Employee_2985,HR,49290,51,HR,Masters,6,2,4,2,0
2986,Employee_2986,Manager,140354,31,Finance,Bachelors,10,1,3,2,0
2987,Employee_2987,Manager,98942,46,IT,High School,2,4,3,2,1
2988,Employee_2988,Engineer,122667,48,HR,High School,1,2,4,3,0
2989,Employee_2989,Sales,70143,47,Finance,Bachelors,18,2,2,5,0
2990,Employee_2990,Analyst,64509,39,IT,Masters,27,5,4,1,0
2991,Employee_2991,Sales,127780,47,Marketing,High School,27,1,2,5,0
2992,Employee_2992,Sales,76741,40,Finance,Masters,24,4,5,2,0
2993,Employee_2993,Engineer,66898,23,HR,Masters,10,1,2,3,0
2994,Employee_2994,Engineer,139919,36,IT,PhD,39,4,2,2,0
2995,Employee_2995,Engineer,125674,59,R&D,High School,1,1,2,4,0
2996,Employee_2996,HR,102948,64,IT,Bachelors,11,1,3,5,0
2997,Employee_2997,Sales,101768,49,HR,PhD,37,2,2,1,0
2998,Employee_2998,Manager,83262,35,HR,Masters,11,1,1,3,1
2999,Employee_2999,Analyst,45506,50,R&D,Bachelors,24,1,5,5,0
3000,Employee_3000,HR,60605,60,HR,PhD,36,4,3,2,0
3001,Employee_3001,Manager,118590,21,IT,PhD,30,2,1,1,0
3002,Employee_3002,Sales,68231,49,Finance,PhD,16,1,3,3,0
3003,Employee_3003,Engineer,119397,50,IT,Masters,11,2,3,2,0
3004,Employee_3004,Sales,117123,60,HR,Masters,29,2,1,2,0
3005,Employee_3005,Analyst,53515,52,R&D,High School,1,3,4,5,0
3006,Employee_3006,HR,127211,30,R&D,PhD,15,4,4,2,0
3007,Employee_3007,HR,78622,47,Marketing,Bachelors,0,3,2,2,0
3008,Employee_3008,Analyst,56600,28,R&D,Masters,33,2,1,3,0
3009,Employee_3009,Manager,67892,56,R&D,PhD,0,1,2,2,0
3010,Employee_3010,Manager,123279,62,HR,Bachelors,35,4,4,4,0
3011,Employee_3011,HR,109310,55,Finance,Masters,2,5,1,4,0
3012,Employee_3012,HR,61801,56,Finance,Bachelors,33,4,1,1,0
3013,Employee_3013,Engineer,77695,56,HR,Bachelors,11,3,1,4,0
3014,Employee_3014,Manager,68853,45,R&D,High School,26,4,2,4,0
3015,Employee_3015,Analyst,44429,40,IT,Masters,36,1,3,5,0
3016,Employee_3016,Manager,44606,37,Finance,Masters,24,4,3,4,0
3017,Employee_3017,Engineer,44478,43,HR,Masters,11,5,3,2,0
3018,Employee_3018,HR,123816,45,IT,Masters,32,3,1,5,0
3019,Employee_3019,HR,80134,51,R&D,High School,8,3,4,4,1
3020,Employee_3020,Engineer,109963,26,HR,High School,0,2,2,2,0
3021,Employee_3021,Analyst,110897,55,Finance,PhD,22,3,2,1,0
3022,Employee_3022,HR,65475,24,IT,Masters,27,5,4,5,0
3023,Employee_3023,Sales,106177,60,IT,Bachelors,2,5,3,2,0
3024,Employee_3024,HR,61730,40,Finance,High School,37,3,5,5,0
3025,Employee_3025,Sales,61113,61,IT,Bachelors,35,4,4,1,0
3026,Employee_3026,Engineer,60011,21,Finance,Bachelors,4,5,3,1,0
3027,Employee_3027,Engineer,95746,46,HR,Bachelors,28,3,1,5,0
3028,Employee_3028,HR,82853,54,Marketing,PhD,12,3,4,2,0
3029,Employee_3029,Manager,125195,30,R&D,PhD,3,4,3,3,1
3030,Employee_3030,Sales,76818,43,HR,Masters,5,3,2,5,0
3031,Employee_3031,Analyst,77321,44,R&D,High School,37,1,5,3,0
3032,Employee_3032,HR,61309,33,R&D,Masters,5,2,5,2,1
3033,Employee_3033,Analyst,58688,49,Finance,PhD,10,5,5,4,0
3034,Employee_3034,HR,68176,47,Marketing,PhD,26,4,3,5,0
3035,Employee_3035,Manager,108879,51,R&D,Bachelors,34,4,3,1,0
3036,Employee_3036,Manager,107592,63,R&D,Masters,39,2,1,4,0
3037,Employee_3037,Manager,124728,30,HR,Bachelors,3,1,5,2,0
3038,Employee_3038,Manager,129012,51,Marketing,PhD,26,2,2,1,0
3039,Employee_3039,Engineer,49416,59,Marketing,Masters,15,3,5,5,0
3040,Employee_3040,Engineer,79994,30,R&D,Masters,17,4,4,2,0
3041,Employee_3041,Sales,106422,44,Marketing,High School,6,3,4,5,1
3042,Employee_3042,Analyst,48584,53,HR,PhD,10,4,2,4,1
3043,Employee_3043,HR,133302,34,Finance,PhD,7,4,3,5,1
3044,Employee_3044,HR,58830,55,R&D,High School,5,3,5,1,0
3045,Employee_3045,Engineer,125825,54,IT,PhD,4,2,4,5,0
3046,Employee_3046,HR,117066,37,R&D,Bachelors,5,5,2,4,0
3047,Employee_3047,Engineer,43591,41,R&D,Bachelors,37,5,1,4,0
3048,Employee_3048,Sales,133878,52,Finance,Bachelors,1,2,4,1,0
3049,Employee_3049,Analyst,61395,23,IT,Masters,30,1,4,3,0
3050,Employee_3050,Sales,94182,35,IT,Bachelors,38,2,5,3,0
3051,Employee_3051,Manager,56738,28,IT,PhD,31,2,3,5,1
3052,Employee_3052,Manager,42631,52,Finance,High School,8,2,4,4,0
3053,Employee_3053,Manager,57905,58,Marketing,Bachelors,14,5,4,2,0
3054,Employee_3054,Sales,59056,46,IT,Bachelors,20,4,5,2,1
3055,Employee_3055,HR,149674,50,Marketing,Masters,27,1,3,4,0
3056,Employee_3056,Analyst,129082,29,HR,PhD,26,1,1,2,0
3057,Employee_3057,Manager,75447,52,Finance,High School,4,1,1,1,0
3058,Employee_3058,Manager,94418,31,Marketing,PhD,16,3,1,5,0
3059,Employee_3059,Manager,77190,42,IT,Bachelors,36,2,1,4,0
3060,Employee_3060,Analyst,66014,54,IT,PhD,23,4,3,5,0
3061,Employee_3061,Manager,112999,61,Marketing,High School,30,4,1,1,1
3062,Employee_3062,Analyst,147917,38,Marketing,Bachelors,34,3,5,2,1
3063,Employee_3063,Manager,90278,39,HR,PhD,3,5,5,4,0
3064,Employee_3064,Sales,41780,38,Finance,High School,19,3,5,1,0
3065,Employee_3065,Sales,131643,57,R&D,Bachelors,16,3,1,1,0
3066,Employee_3066,Analyst,99258,38,HR,Bachelors,9,2,5,5,1
3067,Employee_3067,Sales,137123,32,HR,PhD,36,5,5,4,0
3068,Employee_3068,Analyst,82192,24,HR,Masters,20,3,2,5,0
3069,Employee_3069,Sales,99300,63,IT,Masters,20,4,1,5,0
3070,Employee_3070,Sales,144875,47,Marketing,High School,15,2,5,1,0
3071,Employee_3071,Analyst,130504,25,Finance,PhD,32,5,3,5,0
3072,Employee_3072,HR,139129,26,IT,High School,9,4,5,2,0
3073,Employee_3073,Sales,83923,33,HR,PhD,17,1,2,2,0
3074,Employee_3074,Manager,129196,43,Finance,High School,32,2,3,1,0
3075,Employee_3075,HR,42395,62,IT,High School,28,4,3,5,0
3076,Employee_3076,Analyst,142449,45,R&D,PhD,30,3,4,2,0
3077,Employee_3077,HR,137384,24,HR,Masters,23,3,2,3,0
3078,Employee_3078,Engineer,55779,52,IT,High School,11,2,2,3,0
3079,Employee_3079,Engineer,111028,64,IT,PhD,19,5,5,5,0
3080,Employee_3080,Sales,69722,35,HR,PhD,5,3,2,1,0
3081,Employee_3081,Sales,47111,46,R&D,PhD,7,4,3,2,0
3082,Employee_3082,Manager,49984,62,Marketing,Bachelors,13,1,3,4,0
3083,Employee_3083,HR,137552,31,R&D,PhD,4,5,5,4,0
3084,Employee_3084,Engineer,133176,29,HR,PhD,35,2,3,2,0
3085,Employee_3085,Sales,112328,31,Marketing,Bachelors,37,3,5,5,0
3086,Employee_3086,HR,66924,22,IT,Bachelors,2,5,4,3,0
3087,Employee_3087,Sales,92703,47,R&D,Masters,35,1,2,3,0
3088,Employee_3088,Sales,72577,46,R&D,PhD,21,5,2,2,0
3089,Employee_3089,Engineer,47711,28,Marketing,High School,7,5,2,3,0
3090,Employee_3090,Engineer,125548,41,IT,Bachelors,13,2,4,2,0
3091,Employee_3091,Sales,139869,41,R&D,Bachelors,6,1,2,1,0
3092,Employee_3092,Analyst,141971,28,Marketing,Masters,3,1,4,3,0
3093,Employee_3093,Sales,144763,21,R&D,Masters,18,5,4,5,0
3094,Employee_3094,Sales,44096,58,IT,Masters,23,3,5,3,0
3095,Employee_3095,Manager,106555,33,IT,PhD,15,5,1,2,0
3096,Employee_3096,Manager,129848,29,Finance,PhD,5,4,1,4,0
3097,Employee_3097,Manager,115012,48,Marketing,PhD,7,3,5,3,1
3098,Employee_3098,Analyst,48254,26,HR,Bachelors,24,2,5,2,1
3099,Employee_3099,Analyst,137955,43,R&D,Masters,31,1,5,3,0
3100,Employee_3100,Sales,117120,56,IT,Bachelors,24,3,2,3,0
3101,Employee_3101,Manager,45965,37,R&D,High School,9,2,3,3,1
3102,Employee_3102,Analyst,117000,29,R&D,PhD,16,5,5,4,0
3103,Employee_3103,Engineer,117975,32,HR,Bachelors,2,2,4,2,0
3104,Employee_3104,Sales,97987,42,IT,High School,8,4,1,1,0
3105,Employee_3105,HR,143025,32,Finance,Bachelors,17,2,2,5,0
3106,Employee_3106,Sales,146712,26,Marketing,High School,29,3,3,4,0
3107,Employee_3107,HR,72963,64,R&D,Bachelors,4,1,1,5,0
3108,Employee_3108,Manager,133976,29,HR,Bachelors,31,3,1,5,0
3109,Employee_3109,HR,43273,57,HR,PhD,26,3,1,1,0
3110,Employee_3110,Manager,55330,23,Marketing,Bachelors,20,1,4,3,0
3111,Employee_3111,Engineer,61494,54,Marketing,Bachelors,23,4,4,1,0
3112,Employee_3112,HR,116422,28,IT,Masters,37,3,4,5,0
3113,Employee_3113,Sales,43212,30,R&D,Bachelors,2,1,3,4,0
3114,Employee_3114,Manager,141059,61,R&D,PhD,15,1,1,5,0
3115,Employee_3115,Sales,123441,62,Marketing,Bachelors,14,3,5,5,0
3116,Employee_3116,Analyst,127594,63,Finance,PhD,24,1,3,1,1
3117,Employee_3117,Manager,41080,29,R&D,Masters,7,5,4,2,0
3118,Employee_3118,HR,72675,34,HR,PhD,3,3,4,5,0
3119,Employee_3119,Manager,62007,57,Marketing,Masters,31,4,4,2,0
3120,Employee_3120,Sales,122641,47,R&D,Masters,34,5,2,3,0
3121,Employee_3121,Engineer,135815,61,IT,Masters,29,4,1,5,0
3122,Employee_3122,Manager,86815,52,Marketing,Masters,38,3,5,1,1
3123,Employee_3123,HR,123482,24,HR,Masters,29,2,1,3,0
3124,Employee_3124,Analyst,40639,22,IT,PhD,16,1,3,4,0
3125,Employee_3125,Engineer,103593,53,Marketing,Masters,18,5,2,5,0
3126,Employee_3126,Analyst,118038,41,Marketing,Masters,30,3,3,1,0
3127,Employee_3127,Manager,143494,21,R&D,Masters,16,1,4,5,0
3128,Employee_3128,Sales,133899,64,IT,Masters,1,2,4,1,0
3129,Employee_3129,Sales,43736,31,Marketing,Masters,36,4,5,1,0
3130,Employee_3130,HR,56473,21,HR,High School,28,3,1,2,1
3131,Employee_3131,Sales,74019,31,IT,Bachelors,29,3,3,5,0
3132,Employee_3132,Engineer,147598,27,R&D,Bachelors,21,2,4,1,0
3133,Employee_3133,Sales,126623,22,Finance,Masters,37,4,5,1,0
3134,Employee_3134,HR,134025,35,Marketing,Masters,10,3,5,3,0
3135,Employee_3135,Manager,76820,28,Finance,High School,32,1,3,5,0
3136,Employee_3136,Manager,124861,46,Marketing,Masters,18,2,1,3,0
3137,Employee_3137,Sales,97589,60,R&D,High School,2,3,2,2,0
3138,Employee_3138,Analyst,105807,62,R&D,Bachelors,39,4,5,2,0
3139,Employee_3139,Manager,58414,55,R&D,PhD,21,5,3,1,0
3140,Employee_3140,Sales,64220,61,R&D,Bachelors,17,3,4,1,0
3141,Employee_3141,HR,100531,61,IT,PhD,29,4,2,1,0
3142,Employee_3142,Sales,82425,41,IT,PhD,0,2,2,5,1
3143,Employee_3143,Manager,49387,58,Marketing,PhD,19,4,1,5,0
